Title,Uploader,Date Uploaded,Player 1,Player 2 ,Character 1,Character 2,Timestamp,Winner,ID,Set?
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Jedah,Lei-Lei,https://youtu.be/Cm9UTXJZgzw?t=12123,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Zabel,QBee,https://youtu.be/Cm9UTXJZgzw?t=12244,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Sasquatch,Lei-Lei,https://youtu.be/Cm9UTXJZgzw?t=12370,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Jedah,Bishamon,https://youtu.be/Cm9UTXJZgzw?t=12495,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Sasquatch,Zabel,https://youtu.be/Cm9UTXJZgzw?t=12669,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bishamon,QBee,https://youtu.be/Cm9UTXJZgzw?t=12808,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Zabel,Lei-Lei,https://youtu.be/Cm9UTXJZgzw?t=12923,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Jedah,QBee,https://youtu.be/Cm9UTXJZgzw?t=13044,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Lei-Lei,Bishamon,https://youtu.be/Cm9UTXJZgzw?t=13217,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Sasquatch,QBee,https://youtu.be/Cm9UTXJZgzw?t=13358,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Jedah,Zabel,https://youtu.be/Cm9UTXJZgzw?t=13490,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Lei-Lei,https://youtu.be/Cm9UTXJZgzw?t=13652,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Jedah,Sasquatch,https://youtu.be/Cm9UTXJZgzw?t=13829,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Zabel,Bishamon,https://youtu.be/Cm9UTXJZgzw?t=13936,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Sasquatch,Wolf,https://youtu.be/Cm9UTXJZgzw?t=14265,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=14754,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=14896,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=15085,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=15248,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=15420,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=15519,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=15652,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=15773,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=15936,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=16029,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=16144,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=16282,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=16432,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=16548,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=16706,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=16869,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=16967,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=17120,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=17228,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Demitri,https://youtu.be/Cm9UTXJZgzw?t=17315,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Bishamon,https://youtu.be/Cm9UTXJZgzw?t=17459,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Bulleta,Bishamon,https://youtu.be/Cm9UTXJZgzw?t=17635,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Bishamon,https://youtu.be/Cm9UTXJZgzw?t=17766,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Wolf,https://youtu.be/Cm9UTXJZgzw?t=17894,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Wolf,https://youtu.be/Cm9UTXJZgzw?t=18043,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Wolf,https://youtu.be/Cm9UTXJZgzw?t=18153,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Wolf,https://youtu.be/Cm9UTXJZgzw?t=18258,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Wolf,https://youtu.be/Cm9UTXJZgzw?t=18383,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Wolf,https://youtu.be/Cm9UTXJZgzw?t=18461,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Wolf,https://youtu.be/Cm9UTXJZgzw?t=18529,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Anakaris,https://youtu.be/Cm9UTXJZgzw?t=18644,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Wolf,https://youtu.be/Cm9UTXJZgzw?t=18735,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Wolf,https://youtu.be/Cm9UTXJZgzw?t=18818,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Anakaris,https://youtu.be/Cm9UTXJZgzw?t=18930,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,QBee,Wolf,https://youtu.be/Cm9UTXJZgzw?t=19020,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=19163,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=19315,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=19430,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=19522,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=19643,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=19751,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=19896,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=20021,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=20115,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=20238,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=20407,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=20492,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=20590,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=20744,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Wolf,Wolf,https://youtu.be/Cm9UTXJZgzw?t=20862,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Wolf,https://youtu.be/Cm9UTXJZgzw?t=20986,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=21196,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=21426,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=21594,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=21680,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=21801,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=21870,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=21975,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=22131,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=22247,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=22416,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=22574,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=22699,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=22851,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=22990,,https://youtu.be/Cm9UTXJZgzw,
第19回ヴァンパイアセイヴァー制限付大会～小林制約～ 2020/12/27,BIG-ONE2nd CHANNEL1,"Dec 26, 2020",,,Anakaris,Bulleta,https://youtu.be/Cm9UTXJZgzw?t=23114,,https://youtu.be/Cm9UTXJZgzw,